iter,t,j,evidence_class,evidence_is_onehot
,2132,3,0,True
,2133,0,0,True
,2133,1,0,True
,2133,2,0,True
,2133,3,0,True
,2134,0,0,True
,2134,1,0,True
,2134,2,0,True
,2134,3,0,True
,2135,0,0,True
,2135,1,0,True
,2135,2,0,True
,2135,3,0,True
,2136,0,0,True
,2136,1,0,True
,2136,2,0,True
,2136,3,0,True
,2137,0,0,True
,2137,1,0,True
,2137,2,0,True
,2137,3,0,True
,2138,0,0,True
,2138,1,0,True
,2138,2,0,True
,2138,3,0,True
,2139,0,0,True
,2139,1,0,True
,2139,2,0,True
,2139,3,0,True
,2140,0,0,True
,2140,1,0,True
,2140,2,0,True
,2140,3,0,True
,2141,0,0,True
,2141,1,0,True
,2141,2,0,True
,2141,3,0,True
,2142,0,0,True
,2142,1,0,True
,2142,2,0,True
,2142,3,0,True
,2143,0,0,True
,2143,1,0,True
,2143,2,0,True
,2143,3,0,True
,2144,0,0,True
,2144,1,0,True
,2144,2,0,True
,2144,3,0,True
,2145,0,0,True
,2145,1,0,True
,2145,2,0,True
,2145,3,0,True
,2146,0,0,True
,2146,1,0,True
,2146,2,0,True
,2146,3,0,True
,2147,0,0,True
,2147,1,0,True
,2147,2,0,True
,2147,3,0,True
,2148,0,0,True
,2148,1,0,True
,2148,2,0,True
,2148,3,0,True
,2149,0,0,True
,2149,1,0,True
,2149,2,0,True
,2149,3,0,True
,2150,0,0,True
,2150,1,0,True
,2150,2,0,True
,2150,3,0,True
,2151,0,0,True
,2151,1,0,True
,2151,2,0,True
,2151,3,0,True
,2152,0,0,True
,2152,1,0,True
,2152,2,0,True
,2152,3,0,True
,2153,0,0,True
,2153,1,0,True
,2153,2,0,True
,2153,3,0,True
,2154,0,0,True
,2154,1,0,True
,2154,2,0,True
,2154,3,0,True
,2155,0,0,True
,2155,1,0,True
,2155,2,0,True
,2155,3,0,True
,2156,0,0,True
,2156,1,0,True
,2156,2,0,True
,2156,3,0,True
,2157,0,0,True
,2157,1,0,True
,2157,2,0,True
,2157,3,0,True
,2158,0,3,True
,2158,1,0,True
,2158,2,0,True
,2158,3,0,True
,2159,0,0,True
,2159,1,0,True
,2159,2,3,True
,2159,3,0,True
,2160,0,0,True
,2160,1,0,True
,2160,2,0,True
,2160,3,0,True
,2161,0,0,True
,2161,1,0,True
,2161,2,0,True
,2161,3,0,True
,2162,0,4,True
,2162,1,0,True
,2162,2,0,True
,2162,3,0,True
,2163,0,0,True
,2163,1,0,True
,2163,2,0,True
,2163,3,3,True
,2164,0,4,True
,2164,1,0,True
,2164,2,0,True
,2164,3,0,True
,2165,0,0,True
,2165,1,0,True
,2165,2,0,True
,2165,3,4,True
,2166,0,5,True
,2166,1,0,True
,2166,2,0,True
,2166,3,0,True
,2167,0,0,True
,2167,1,0,True
,2167,2,0,True
,2167,3,5,True
,2168,0,0,True
,2168,1,0,True
,2168,2,0,True
,2168,3,0,True
,2169,0,0,True
,2169,1,0,True
,2169,2,0,True
,2169,3,4,True
,2170,0,0,True
,2170,1,0,True
,2170,2,4,True
,2170,3,0,True
,2171,0,0,True
,2171,1,0,True
,2171,2,0,True
,2171,3,5,True
,2172,0,4,True
,2172,1,0,True
,2172,2,0,True
,2172,3,0,True
,2173,0,0,True
,2173,1,0,True
,2173,2,0,True
,2173,3,0,True
,2174,0,0,True
,2174,1,0,True
,2174,2,0,True
,2174,3,0,True
,2175,0,0,True
,2175,1,0,True
,2175,2,0,True
,2175,3,6,True
,2176,0,0,True
,2176,1,0,True
,2176,2,0,True
,2176,3,0,True
,2177,0,0,True
,2177,1,0,True
,2177,2,0,True
,2177,3,3,True
,2178,0,0,True
,2178,1,0,True
,2178,2,0,True
,2178,3,0,True
,2179,0,0,True
,2179,1,0,True
,2179,2,0,True
,2179,3,0,True
,2180,0,0,True
,2180,1,0,True
,2180,2,5,True
,2180,3,0,True
,2181,0,0,True
,2181,1,0,True
,2181,2,0,True
,2181,3,6,True
,2182,0,0,True
,2182,1,0,True
,2182,2,0,True
,2182,3,0,True
,2183,0,0,True
,2183,1,0,True
,2183,2,0,True
,2183,3,0,True
,2184,0,0,True
,2184,1,0,True
,2184,2,0,True
,2184,3,0,True
,2185,0,0,True
,2185,1,0,True
,2185,2,0,True
,2185,3,0,True
,2186,0,0,True
,2186,1,0,True
,2186,2,0,True
,2186,3,0,True
,2187,0,0,True
,2187,1,0,True
,2187,2,0,True
,2187,3,0,True
,2188,0,0,True
,2188,1,0,True
,2188,2,0,True
,2188,3,0,True
,2189,0,0,True
,2189,1,0,True
,2189,2,0,True
,2189,3,0,True
,2190,0,0,True
,2190,1,0,True
,2190,2,0,True
,2190,3,0,True
,2191,0,0,True
,2191,1,0,True
,2191,2,0,True
,2191,3,0,True
,2192,0,0,True
,2192,1,0,True
,2192,2,0,True
,2192,3,0,True
,2193,0,0,True
,2193,1,0,True
,2193,2,0,True
,2193,3,0,True
,2194,0,0,True
,2194,1,0,True
,2194,2,0,True
,2194,3,0,True
,2195,0,0,True
,2195,1,0,True
,2195,2,0,True
,2195,3,0,True
,2196,0,0,True
,2196,1,0,True
,2196,2,0,True
,2196,3,0,True
,2197,0,0,True
,2197,1,0,True
,2197,2,0,True
,2197,3,0,True
,2198,0,0,True
,2198,1,0,True
,2198,2,3,True
,2198,3,0,True
,2199,0,0,True
,2199,1,0,True
,2199,2,0,True
,2199,3,6,True
,2200,0,0,True
,2200,1,0,True
,2200,2,3,True
,2200,3,0,True
,2201,0,0,True
,2201,1,0,True
,2201,2,0,True
,2201,3,0,True
,2202,0,0,True
,2202,1,0,True
,2202,2,0,True
,2202,3,0,True
,2203,0,0,True
,2203,1,0,True
,2203,2,0,True
,2203,3,0,True
,2204,0,0,True
,2204,1,0,True
,2204,2,0,True
,2204,3,0,True
,2205,0,0,True
,2205,1,0,True
,2205,2,0,True
,2205,3,0,True
,2206,0,0,True
,2206,1,0,True
,2206,2,0,True
,2206,3,0,True
,2207,0,0,True
,2207,1,0,True
,2207,2,0,True
,2207,3,0,True
,2208,0,0,True
,2208,1,0,True
,2208,2,0,True
,2208,3,0,True
,2209,0,0,True
,2209,1,0,True
,2209,2,0,True
,2209,3,0,True
,2210,0,0,True
,2210,1,0,True
,2210,2,5,True
,2210,3,0,True
,2211,0,0,True
,2211,1,0,True
,2211,2,0,True
,2211,3,0,True
,2212,0,0,True
,2212,1,0,True
,2212,2,5,True
,2212,3,0,True
,2213,0,0,True
,2213,1,0,True
,2213,2,0,True
,2213,3,0,True
,2214,0,0,True
,2214,1,0,True
,2214,2,0,True
,2214,3,0,True
,2215,0,0,True
,2215,1,0,True
,2215,2,0,True
,2215,3,5,True
,2216,0,0,True
,2216,1,0,True
,2216,2,0,True
,2216,3,0,True
,2217,0,0,True
,2217,1,0,True
,2217,2,0,True
,2217,3,0,True
,2218,0,0,True
,2218,1,0,True
,2218,2,0,True
,2218,3,3,True
,2219,0,0,True
,2219,1,0,True
,2219,2,0,True
,2219,3,0,True
,2220,0,0,True
,2220,1,0,True
,2220,2,0,True
,2220,3,3,True
,2221,0,0,True
,2221,1,0,True
,2221,2,0,True
,2221,3,0,True
,2222,0,0,True
,2222,1,0,True
,2222,2,0,True
,2222,3,0,True
,2223,0,0,True
,2223,1,0,True
,2223,2,0,True
,2223,3,0,True
,2224,0,0,True
,2224,1,0,True
,2224,2,0,True
,2224,3,0,True
,2225,0,0,True
,2225,1,0,True
,2225,2,0,True
,2225,3,0,True
,2226,0,0,True
,2226,1,0,True
,2226,2,0,True
,2226,3,0,True
,2227,0,0,True
,2227,1,0,True
,2227,2,0,True
,2227,3,0,True
,2228,0,0,True
,2228,1,0,True
,2228,2,0,True
,2228,3,0,True
,2229,0,0,True
,2229,1,0,True
,2229,2,0,True
,2229,3,0,True
,2230,0,0,True
,2230,1,0,True
,2230,2,0,True
,2230,3,0,True
,2231,0,0,True
,2231,1,0,True
,2231,2,0,True
,2231,3,0,True
,2232,0,0,True
,2232,1,0,True
,2232,2,0,True
,2232,3,0,True
,2233,0,0,True
,2233,1,0,True
,2233,2,0,True
,2233,3,0,True
,2234,0,0,True
,2234,1,0,True
,2234,2,0,True
,2234,3,0,True
,2235,0,0,True
,2235,1,0,True
,2235,2,0,True
,2235,3,0,True
,2236,0,0,True
,2236,1,0,True
,2236,2,0,True
,2236,3,0,True
,2237,0,0,True
,2237,1,0,True
,2237,2,0,True
,2237,3,0,True
,2238,0,0,True
,2238,1,0,True
,2238,2,0,True
,2238,3,0,True
,2239,0,0,True
,2239,1,0,True
,2239,2,0,True
,2239,3,0,True
,2240,0,0,True
,2240,1,0,True
,2240,2,0,True
,2240,3,0,True
,2241,0,0,True
,2241,1,0,True
,2241,2,0,True
,2241,3,0,True
,2242,0,0,True
,2242,1,0,True
,2242,2,0,True
,2242,3,0,True
,2243,0,0,True
,2243,1,0,True
,2243,2,0,True
,2243,3,0,True
,2244,0,0,True
,2244,1,0,True
,2244,2,0,True
,2244,3,0,True
,2245,0,0,True
,2245,1,0,True
,2245,2,0,True
,2245,3,0,True
,2246,0,0,True
,2246,1,0,True
,2246,2,0,True
,2246,3,0,True
,2247,0,0,True
,2247,1,0,True
,2247,2,0,True
,2247,3,0,True
,2248,0,0,True
,2248,1,0,True
,2248,2,0,True
,2248,3,0,True
,2249,0,0,True
,2249,1,0,True
,2249,2,0,True
,2249,3,0,True
,2250,0,0,True
,2250,1,0,True
,2250,2,0,True
,2250,3,2,True
,2251,0,0,True
,2251,1,0,True
,2251,2,0,True
,2251,3,0,True
,2252,0,0,True
,2252,1,0,True
,2252,2,0,True
,2252,3,0,True
,2253,0,0,True
,2253,1,0,True
,2253,2,0,True
,2253,3,0,True
,2254,0,0,True
,2254,1,0,True
,2254,2,0,True
,2254,3,0,True
,2255,0,0,True
,2255,1,0,True
,2255,2,0,True
,2255,3,0,True
,2256,0,0,True
,2256,1,0,True
,2256,2,0,True
,2256,3,0,True
,2257,0,0,True
,2257,1,0,True
,2257,2,0,True
,2257,3,2,True
,2258,0,0,True
,2258,1,0,True
,2258,2,0,True
,2258,3,0,True
,2259,0,0,True
,2259,1,0,True
,2259,2,0,True
,2259,3,0,True
,2260,0,0,True
,2260,1,0,True
,2260,2,0,True
,2260,3,0,True
,2261,0,0,True
,2261,1,0,True
,2261,2,0,True
,2261,3,0,True
,2262,0,0,True
,2262,1,0,True
,2262,2,0,True
,2262,3,0,True
,2263,0,0,True
,2263,1,0,True
,2263,2,0,True
,2263,3,0,True
,2264,0,0,True
,2264,1,0,True
,2264,2,0,True
,2264,3,0,True
,2265,0,0,True
,2265,1,0,True
,2265,2,0,True
,2265,3,0,True
,2266,0,0,True
,2266,1,0,True
,2266,2,0,True
,2266,3,0,True
,2267,0,0,True
,2267,1,0,True
,2267,2,0,True
,2267,3,0,True
,2268,0,0,True
,2268,1,0,True
,2268,2,0,True
,2268,3,0,True
,2269,0,0,True
,2269,1,0,True
,2269,2,0,True
,2269,3,0,True
,2270,0,0,True
,2270,1,0,True
,2270,2,0,True
,2270,3,0,True
,2271,0,0,True
,2271,1,0,True
,2271,2,0,True
,2271,3,0,True
,2272,0,0,True
,2272,1,0,True
,2272,2,0,True
,2272,3,0,True
,2273,0,0,True
,2273,1,0,True
,2273,2,0,True
,2273,3,0,True
,2274,0,0,True
,2274,1,0,True
,2274,2,0,True
,2274,3,0,True
,2275,0,0,True
,2275,1,0,True
,2275,2,0,True
,2275,3,0,True
,2276,0,0,True
,2276,1,0,True
,2276,2,0,True
,2276,3,0,True
,2277,0,0,True
,2277,1,0,True
,2277,2,0,True
,2277,3,0,True
,2278,0,0,True
,2278,1,0,True
,2278,2,0,True
,2278,3,0,True
,2279,0,0,True
,2279,1,0,True
,2279,2,0,True
,2279,3,0,True
,2280,0,0,True
,2280,1,0,True
,2280,2,0,True
,2280,3,0,True
,2281,0,0,True
,2281,1,0,True
,2281,2,0,True
,2281,3,0,True
,2282,0,0,True
,2282,1,0,True
,2282,2,0,True
,2282,3,0,True
,2283,0,0,True
,2283,1,0,True
,2283,2,0,True
,2283,3,0,True
,2284,0,0,True
,2284,1,0,True
,2284,2,0,True
,2284,3,0,True
,2285,0,0,True
,2285,1,0,True
,2285,2,0,True
,2285,3,0,True
,2286,0,0,True
,2286,1,0,True
,2286,2,0,True
,2286,3,0,True
,2287,0,0,True
,2287,1,0,True
,2287,2,0,True
,2287,3,0,True
,2288,0,0,True
,2288,1,0,True
,2288,2,0,True
,2288,3,0,True
,2289,0,0,True
,2289,1,0,True
,2289,2,0,True
,2289,3,0,True
,2290,0,0,True
,2290,1,0,True
,2290,2,0,True
,2290,3,0,True
,2291,0,0,True
,2291,1,0,True
,2291,2,0,True
,2291,3,0,True
,2292,0,0,True
,2292,1,0,True
,2292,2,0,True
,2292,3,0,True
,2293,0,0,True
,2293,1,0,True
,2293,2,0,True
,2293,3,0,True
,2294,0,0,True
,2294,1,0,True
,2294,2,0,True
,2294,3,0,True
,2295,0,0,True
,2295,1,0,True
,2295,2,0,True
,2295,3,0,True
,2296,0,0,True
,2296,1,0,True
,2296,2,0,True
,2296,3,0,True
,2297,0,0,True
,2297,1,0,True
,2297,2,0,True
,2297,3,0,True
,2298,0,0,True
,2298,1,0,True
,2298,2,0,True
,2298,3,0,True
,2299,0,0,True
,2299,1,0,True
,2299,2,0,True
,2299,3,0,True
,2300,0,0,True
,2300,1,0,True
,2300,2,0,True
,2300,3,0,True
,2301,0,0,True
,2301,1,0,True
,2301,2,0,True
,2301,3,0,True
,2302,0,0,True
,2302,1,0,True
,2302,2,0,True
,2302,3,0,True
,2303,0,0,True
,2303,1,0,True
,2303,2,0,True
,2303,3,0,True
,2304,0,0,True
,2304,1,0,True
,2304,2,0,True
,2304,3,0,True
,2305,0,0,True
,2305,1,0,True
,2305,2,0,True
,2305,3,0,True
,2306,0,0,True
,2306,1,0,True
,2306,2,0,True
,2306,3,0,True
,2307,0,0,True
,2307,1,0,True
,2307,2,0,True
,2307,3,0,True
,2308,0,0,True
,2308,1,0,True
,2308,2,0,True
,2308,3,0,True
,2309,0,0,True
,2309,1,0,True
,2309,2,0,True
,2309,3,0,True
,2310,0,0,True
,2310,1,0,True
,2310,2,0,True
,2310,3,0,True
,2311,0,0,True
,2311,1,0,True
,2311,2,0,True
,2311,3,0,True
,2312,0,0,True
,2312,1,0,True
,2312,2,0,True
,2312,3,0,True
,2313,0,0,True
,2313,1,0,True
,2313,2,0,True
,2313,3,0,True
,2314,0,0,True
,2314,1,0,True
,2314,2,0,True
,2314,3,0,True
,2315,0,0,True
,2315,1,0,True
,2315,2,0,True
,2315,3,0,True
,2316,0,0,True
,2316,1,0,True
,2316,2,0,True
,2316,3,0,True
,2317,0,0,True
,2317,1,0,True
,2317,2,0,True
,2317,3,0,True
,2318,0,0,True
,2318,1,0,True
,2318,2,0,True
,2318,3,0,True
,2319,0,0,True
,2319,1,0,True
,2319,2,0,True
,2319,3,0,True
,2320,0,0,True
,2320,1,0,True
,2320,2,0,True
,2320,3,0,True
,2321,0,0,True
,2321,1,0,True
,2321,2,0,True
,2321,3,0,True
,2322,0,0,True
,2322,1,0,True
,2322,2,0,True
,2322,3,2,True
,2323,0,2,True
,2323,1,0,True
,2323,2,0,True
,2323,3,0,True
,2324,0,0,True
,2324,1,0,True
,2324,2,0,True
,2324,3,0,True
,2325,0,0,True
,2325,1,0,True
,2325,2,0,True
,2325,3,0,True
,2326,0,0,True
,2326,1,0,True
,2326,2,0,True
,2326,3,0,True
,2327,0,0,True
,2327,1,0,True
,2327,2,0,True
,2327,3,0,True
,2328,0,0,True
,2328,1,0,True
,2328,2,0,True
,2328,3,0,True
,2329,0,0,True
,2329,1,0,True
,2329,2,0,True
,2329,3,0,True
,2330,0,0,True
,2330,1,0,True
,2330,2,0,True
,2330,3,2,True
,2331,0,0,True
,2331,1,0,True
,2331,2,0,True
,2331,3,0,True
,2332,0,0,True
,2332,1,0,True
,2332,2,0,True
,2332,3,2,True
,2333,0,0,True
,2333,1,0,True
,2333,2,0,True
,2333,3,0,True
,2334,0,0,True
,2334,1,0,True
,2334,2,0,True
,2334,3,2,True
,2335,0,0,True
,2335,1,2,True
,2335,2,0,True
,2335,3,0,True
,2336,0,0,True
,2336,1,0,True
,2336,2,0,True
,2336,3,0,True
,2337,0,0,True
,2337,1,0,True
,2337,2,0,True
,2337,3,0,True
,2338,0,0,True
,2338,1,0,True
,2338,2,0,True
,2338,3,0,True
,2339,0,0,True
,2339,1,0,True
,2339,2,0,True
,2339,3,0,True
,2340,0,0,True
,2340,1,0,True
,2340,2,0,True
,2340,3,2,True
,2341,0,0,True
,2341,1,0,True
,2341,2,0,True
,2341,3,0,True
,2342,0,0,True
,2342,1,0,True
,2342,2,0,True
,2342,3,0,True
,2343,0,0,True
,2343,1,0,True
,2343,2,0,True
,2343,3,0,True
,2344,0,0,True
,2344,1,0,True
,2344,2,0,True
,2344,3,0,True
,2345,0,0,True
,2345,1,0,True
,2345,2,0,True
,2345,3,0,True
,2346,0,0,True
,2346,1,0,True
,2346,2,0,True
,2346,3,2,True
,2347,0,0,True
,2347,1,0,True
,2347,2,0,True
,2347,3,0,True
,2348,0,0,True
,2348,1,0,True
,2348,2,0,True
,2348,3,0,True
,2349,0,0,True
,2349,1,0,True
,2349,2,0,True
,2349,3,0,True
,2350,0,0,True
,2350,1,0,True
,2350,2,0,True
,2350,3,0,True
,2351,0,0,True
,2351,1,0,True
,2351,2,0,True
,2351,3,0,True
,2352,0,0,True
,2352,1,0,True
,2352,2,2,True
,2352,3,0,True
,2353,0,0,True
,2353,1,0,True
,2353,2,0,True
,2353,3,2,True
,2354,0,0,True
,2354,1,0,True
,2354,2,0,True
,2354,3,0,True
,2355,0,0,True
,2355,1,0,True
,2355,2,0,True
,2355,3,2,True
,2356,0,0,True
,2356,1,0,True
,2356,2,0,True
,2356,3,0,True
,2357,0,0,True
,2357,1,0,True
,2357,2,0,True
,2357,3,0,True
,2358,0,0,True
,2358,1,0,True
,2358,2,0,True
,2358,3,0,True
,2359,0,0,True
,2359,1,0,True
,2359,2,0,True
,2359,3,2,True
,2360,0,0,True
,2360,1,0,True
,2360,2,0,True
,2360,3,0,True
,2361,0,0,True
,2361,1,0,True
,2361,2,0,True
,2361,3,0,True
,2362,0,0,True
,2362,1,0,True
,2362,2,0,True
,2362,3,0,True
,2363,0,0,True
,2363,1,0,True
,2363,2,0,True
,2363,3,0,True
,2364,0,0,True
,2364,1,0,True
,2364,2,2,True
,2364,3,0,True
,2365,0,0,True
,2365,1,0,True
,2365,2,0,True
,2365,3,0,True
,2366,0,0,True
,2366,1,0,True
,2366,2,2,True
,2366,3,0,True
,2367,0,0,True
,2367,1,0,True
,2367,2,0,True
,2367,3,0,True
,2368,0,0,True
,2368,1,0,True
,2368,2,2,True
,2368,3,0,True
,2369,0,0,True
,2369,1,0,True
,2369,2,0,True
,2369,3,0,True
,2370,0,0,True
,2370,1,0,True
,2370,2,2,True
,2370,3,0,True
,2371,0,0,True
,2371,1,0,True
,2371,2,0,True
,2371,3,2,True
,2372,0,0,True
,2372,1,0,True
,2372,2,0,True
,2372,3,0,True
,2373,0,0,True
,2373,1,0,True
,2373,2,0,True
,2373,3,0,True
,2374,0,0,True
,2374,1,0,True
,2374,2,0,True
,2374,3,0,True
,2375,0,0,True
,2375,1,0,True
,2375,2,0,True
,2375,3,0,True
,2376,0,0,True
,2376,1,0,True
,2376,2,2,True
,2376,3,0,True
,2377,0,0,True
,2377,1,0,True
,2377,2,0,True
,2377,3,2,True
,2378,0,0,True
,2378,1,0,True
,2378,2,0,True
,2378,3,0,True
,2379,0,0,True
,2379,1,0,True
,2379,2,0,True
,2379,3,0,True
,2380,0,0,True
,2380,1,0,True
,2380,2,2,True
,2380,3,0,True
,2381,0,0,True
,2381,1,0,True
,2381,2,0,True
,2381,3,2,True
,2382,0,0,True
,2382,1,0,True
,2382,2,0,True
,2382,3,0,True
,2383,0,0,True
,2383,1,0,True
,2383,2,0,True
,2383,3,0,True
,2384,0,0,True
,2384,1,0,True
,2384,2,0,True
,2384,3,0,True
,2385,0,0,True
,2385,1,0,True
,2385,2,0,True
,2385,3,2,True
,2386,0,0,True
,2386,1,0,True
,2386,2,2,True
,2386,3,0,True
,2387,0,0,True
,2387,1,0,True
,2387,2,0,True
,2387,3,2,True
,2388,0,0,True
,2388,1,0,True
,2388,2,0,True
,2388,3,0,True
,2389,0,0,True
,2389,1,0,True
,2389,2,0,True
,2389,3,0,True
,2390,0,0,True
,2390,1,0,True
,2390,2,0,True
,2390,3,0,True
,2391,0,0,True
,2391,1,0,True
,2391,2,0,True
,2391,3,2,True
,2392,0,0,True
,2392,1,0,True
,2392,2,0,True
,2392,3,0,True
,2393,0,0,True
,2393,1,0,True
,2393,2,0,True
,2393,3,0,True
,2394,0,0,True
,2394,1,0,True
,2394,2,0,True
,2394,3,0,True
,2395,0,0,True
,2395,1,0,True
,2395,2,0,True
,2395,3,2,True
,2396,0,0,True
,2396,1,0,True
,2396,2,0,True
,2396,3,0,True
,2397,0,0,True
,2397,1,0,True
,2397,2,0,True
,2397,3,0,True
,2398,0,0,True
,2398,1,0,True
,2398,2,0,True
,2398,3,0,True
,2399,0,0,True
,2399,1,0,True
,2399,2,0,True
,2399,3,0,True
,2400,0,0,True
,2400,1,0,True
,2400,2,2,True
,2400,3,0,True
,2401,0,0,True
,2401,1,0,True
,2401,2,0,True
,2401,3,2,True
,2402,0,0,True
,2402,1,0,True
,2402,2,0,True
,2402,3,0,True
,2403,0,0,True
,2403,1,0,True
,2403,2,0,True
,2403,3,0,True
,2404,0,0,True
,2404,1,0,True
,2404,2,0,True
,2404,3,0,True
,2405,0,0,True
,2405,1,0,True
,2405,2,0,True
,2405,3,0,True
,2406,0,0,True
,2406,1,0,True
,2406,2,0,True
,2406,3,0,True
,2407,0,0,True
,2407,1,0,True
,2407,2,0,True
,2407,3,0,True
,2408,0,0,True
,2408,1,0,True
,2408,2,0,True
,2408,3,0,True
,2409,0,0,True
,2409,1,0,True
,2409,2,0,True
,2409,3,0,True
,2410,0,0,True
,2410,1,0,True
,2410,2,0,True
,2410,3,0,True
,2411,0,0,True
,2411,1,0,True
,2411,2,0,True
,2411,3,0,True
,2412,0,0,True
,2412,1,0,True
,2412,2,0,True
,2412,3,0,True
,2413,0,0,True
,2413,1,0,True
,2413,2,0,True
,2413,3,0,True
,2414,0,0,True
,2414,1,0,True
,2414,2,0,True
,2414,3,0,True
,2415,0,0,True
,2415,1,0,True
,2415,2,0,True
,2415,3,0,True
,2416,0,0,True
,2416,1,0,True
,2416,2,0,True
,2416,3,0,True
,2417,0,0,True
,2417,1,0,True
,2417,2,0,True
,2417,3,0,True
,2418,0,0,True
,2418,1,0,True
,2418,2,0,True
,2418,3,0,True
,2419,0,0,True
,2419,1,0,True
,2419,2,0,True
,2419,3,0,True
,2420,0,0,True
,2420,1,0,True
,2420,2,0,True
,2420,3,0,True
,2421,0,0,True
,2421,1,0,True
,2421,2,0,True
,2421,3,0,True
,2422,0,0,True
,2422,1,0,True
,2422,2,0,True
,2422,3,0,True
,2423,0,0,True
,2423,1,0,True
,2423,2,0,True
,2423,3,0,True
,2424,0,0,True
,2424,1,0,True
,2424,2,0,True
,2424,3,0,True
,2425,0,0,True
,2425,1,0,True
,2425,2,0,True
,2425,3,0,True
,2426,0,0,True
,2426,1,0,True
,2426,2,0,True
,2426,3,0,True
,2427,0,0,True
,2427,1,0,True
,2427,2,0,True
,2427,3,0,True
,2428,0,0,True
,2428,1,0,True
,2428,2,0,True
,2428,3,0,True
,2429,0,0,True
,2429,1,0,True
,2429,2,0,True
,2429,3,2,True
,2430,0,0,True
,2430,1,0,True
,2430,2,0,True
,2430,3,0,True
,2431,0,0,True
,2431,1,0,True
,2431,2,0,True
,2431,3,0,True
,2432,0,0,True
,2432,1,0,True
,2432,2,0,True
,2432,3,0,True
,2433,0,0,True
,2433,1,0,True
,2433,2,0,True
,2433,3,0,True
,2434,0,0,True
,2434,1,0,True
,2434,2,0,True
,2434,3,0,True
,2435,0,0,True
,2435,1,0,True
,2435,2,0,True
,2435,3,2,True
,2436,0,0,True
,2436,1,0,True
,2436,2,0,True
,2436,3,0,True
,2437,0,0,True
,2437,1,0,True
,2437,2,0,True
,2437,3,0,True
,2438,0,0,True
,2438,1,0,True
,2438,2,2,True
,2438,3,0,True
,2439,0,0,True
,2439,1,0,True
,2439,2,0,True
,2439,3,2,True
,2440,0,0,True
,2440,1,0,True
,2440,2,0,True
,2440,3,0,True
,2441,0,0,True
,2441,1,0,True
,2441,2,0,True
,2441,3,0,True
,2442,0,0,True
,2442,1,0,True
,2442,2,0,True
,2442,3,0,True
,2443,0,0,True
,2443,1,0,True
,2443,2,0,True
,2443,3,0,True
,2444,0,0,True
,2444,1,0,True
,2444,2,0,True
,2444,3,0,True
,2445,0,0,True
,2445,1,0,True
,2445,2,0,True
,2445,3,0,True
,2446,0,0,True
,2446,1,0,True
,2446,2,0,True
,2446,3,0,True
,2447,0,0,True
,2447,1,0,True
,2447,2,0,True
,2447,3,0,True
,2448,0,0,True
,2448,1,0,True
,2448,2,0,True
,2448,3,0,True
,2449,0,0,True
,2449,1,0,True
,2449,2,0,True
,2449,3,0,True
,2450,0,0,True
,2450,1,0,True
,2450,2,0,True
,2450,3,0,True
,2451,0,0,True
,2451,1,0,True
,2451,2,0,True
,2451,3,0,True
,2452,0,0,True
,2452,1,0,True
,2452,2,0,True
,2452,3,0,True
,2453,0,0,True
,2453,1,0,True
,2453,2,0,True
,2453,3,0,True
,2454,0,0,True
,2454,1,0,True
,2454,2,0,True
,2454,3,0,True
,2455,0,0,True
,2455,1,0,True
,2455,2,0,True
,2455,3,0,True
,2456,0,0,True
,2456,1,0,True
,2456,2,0,True
,2456,3,0,True
,2457,0,0,True
,2457,1,0,True
,2457,2,0,True
,2457,3,0,True
,2458,0,0,True
,2458,1,0,True
,2458,2,0,True
,2458,3,0,True
,2459,0,0,True
,2459,1,0,True
,2459,2,0,True
,2459,3,0,True
,2460,0,0,True
,2460,1,0,True
,2460,2,0,True
,2460,3,0,True
,2461,0,0,True
,2461,1,0,True
,2461,2,0,True
,2461,3,2,True
,2462,0,0,True
,2462,1,0,True
,2462,2,2,True
,2462,3,0,True
,2463,0,0,True
,2463,1,0,True
,2463,2,0,True
,2463,3,2,True
,2464,0,0,True
,2464,1,0,True
,2464,2,0,True
,2464,3,0,True
,2465,0,0,True
,2465,1,0,True
,2465,2,0,True
,2465,3,0,True
,2466,0,0,True
,2466,1,0,True
,2466,2,2,True
,2466,3,0,True
,2467,0,0,True
,2467,1,0,True
,2467,2,0,True
,2467,3,2,True
,2468,0,0,True
,2468,1,0,True
,2468,2,0,True
,2468,3,0,True
,2469,0,0,True
,2469,1,0,True
,2469,2,0,True
,2469,3,0,True
,2470,0,0,True
,2470,1,0,True
,2470,2,2,True
,2470,3,0,True
,2471,0,0,True
,2471,1,0,True
,2471,2,0,True
,2471,3,2,True
,2472,0,0,True
,2472,1,0,True
,2472,2,0,True
,2472,3,0,True
,2473,0,0,True
,2473,1,0,True
,2473,2,2,True
,2473,3,0,True
,2474,0,0,True
,2474,1,0,True
,2474,2,0,True
,2474,3,0,True
,2475,0,0,True
,2475,1,0,True
,2475,2,0,True
,2475,3,0,True
,2476,0,0,True
,2476,1,0,True
,2476,2,0,True
,2476,3,0,True
,2477,0,0,True
,2477,1,0,True
,2477,2,0,True
,2477,3,0,True
,2478,0,0,True
,2478,1,0,True
,2478,2,0,True
,2478,3,0,True
,2479,0,0,True
,2479,1,0,True
,2479,2,0,True
,2479,3,2,True
,2480,0,0,True
,2480,1,0,True
,2480,2,0,True
,2480,3,0,True
,2481,0,0,True
,2481,1,0,True
,2481,2,0,True
,2481,3,2,True
